68,"Fresho Beans - Cowpea, 250 g","Fresho Beans - Cowpea, 250 g",FRESH VEGETABLES,16,tender crispy sweet tasting green cowpea beans succulent pale flesh long slender beans contain lime green peas also known black eyed peas lobia forget check delicious recipe https www bigbasket com cookbook recipes 1404 healthy stir fry,4,https://www.bigbasket.com/media/uploads/p/s/10000274-4_2-fresho-beans-cowpea.jpg
69,"Fresho Beans - Cowpea, 500 g","Fresho Beans - Cowpea, 500 g",FRESH VEGETABLES,32,tender crispy sweet tasting green cowpea beans succulent pale flesh long slender beans contain lime green peas also known black eyed peas lobia forget check delicious recipe https www bigbasket com cookbook recipes 1404 healthy stir fry,4,https://www.bigbasket.com/media/uploads/p/s/10000275-4_2-fresho-beans-cowpea.jpg
70,"Fresho Beans - Cowpea, 1 kg","Fresho Beans - Cowpea, 1 kg",FRESH VEGETABLES,63,tender crispy sweet tasting green cowpea beans succulent pale flesh long slender beans contain lime green peas also known black eyed peas lobia forget check delicious recipe https www bigbasket com cookbook recipes 1404 healthy stir fry,4,https://www.bigbasket.com/media/uploads/p/s/10000276-4_2-fresho-beans-cowpea.jpg
71,"Fresho Knol Khol, 250 g","Fresho Knol Khol, 250 g",FRESH VEGETABLES,8,knol khols big greenish white colored vegetables long green extrusions crispy texture taste mildly sweet,2,https://www.bigbasket.com/media/uploads/p/s/10000277-4_2-fresho-knol-khol.jpg
72,"Fresho Knol Khol, 500 g","Fresho Knol Khol, 500 g",FRESH VEGETABLES,16,knol khols big greenish white colored vegetables long green extrusions crispy texture taste mildly sweet,2,https://www.bigbasket.com/media/uploads/p/s/10000278-4_1-fresho-knol-khol.jpg
73,"Fresho Knol Khol, 1 kg","Fresho Knol Khol, 1 kg",FRESH VEGETABLES,31,knol khols big greenish white colored vegetables long green extrusions crispy texture taste mildly sweet,2,https://www.bigbasket.com/media/uploads/p/s/10000279-4_1-fresho-knol-khol.jpg
74,"Fresho Pumpkin - Disco, 250 g","Fresho Pumpkin - Disco, 250 g",FRESH VEGETABLES,11,pumpkins smooth yellowish orange skin creamish orange coloured flesh pleasant squash like taste flat edible seeds pepitas tender mildly sweet forget check delicious recipe https www bigbasket com cookbook recipes 736 pumpkin barfi,0,https://www.bigbasket.com/media/uploads/p/s/10000280-4_1-fresho-pumpkin-disco.jpg
75,"Fresho Pumpkin - Disco, 500 g","Fresho Pumpkin - Disco, 500 g",FRESH VEGETABLES,22,disc shaped pumpkins smooth yellowish orange skin creamish orange flesh pleasant squash like taste flat edible seeds pepitas tender mildly sweet forget check delicious recipe https www bigbasket com cookbook recipes 736 pumpkin barfi,0,https://www.bigbasket.com/media/uploads/p/s/10000281-4_1-fresho-pumpkin-disco.jpg
76,"Fresho Pumpkin - Disco, 1 kg","Fresho Pumpkin - Disco, 1 kg",FRESH VEGETABLES,42,disc shaped pumpkins smooth yellowish orange skin creamish orange flesh pleasant squash like taste flat edible seeds pepitas tender mildly sweet forget check delicious recipe https www bigbasket com cookbook recipes 736 pumpkin barfi,0,https://www.bigbasket.com/media/uploads/p/s/10000282-4_1-fresho-pumpkin-disco.jpg
77,"Fresho Green Peas, 500 g","Fresho Green Peas, 500 g",FRESH VEGETABLES,30,green peas small spherical greenish colour crunchy texture sweet flavour forget check delicious recipe https www bigbasket com cookbook recipes 1388 green peas soup,2,https://www.bigbasket.com/media/uploads/p/s/10000283-3_3-fresho-green-peas.jpg
78,"Fresho Green Peas, 1 kg","Fresho Green Peas, 1 kg",FRESH VEGETABLES,59,green peas small spherical greenish colour crunchy texture sweet flavour forget check delicious recipe https www bigbasket com cookbook recipes 1388 green peas soup,2,https://www.bigbasket.com/media/uploads/p/s/10000284-3_4-fresho-green-peas.jpg
81,"Fresho Grapes - Sonaka Seedless, 1 kg","Fresho Grapes - Sonaka Seedless, 1 kg",EXOTIC FRUITS & VEGGIES,115,juicy snappy beautiful balance sweet tart flavour grape bunches lingering taste tire searching unspoiled fruit hand picked finely packed fresho green seedless grapes clicks away forget check delicious fruit recipe https www bigbasket com cookbook recipes 2251 fruit punch,3,https://www.bigbasket.com/media/uploads/p/s/10000287-3_4-fresho-grapes-sonaka-seedless.jpg
82,"Fresho Grapes - Sonaka Seedless, 500 g","Fresho Grapes - Sonaka Seedless, 500 g",EXOTIC FRUITS & VEGGIES,42,juicy snappy beautiful balance sweet tart flavour grape bunches lingering taste tire searching unspoiled fruit hand picked finely packed fresho green seedless grapes clicks away forget check delicious fruit recipe https www bigbasket com cookbook recipes 2251 fruit punch,3,https://www.bigbasket.com/media/uploads/p/s/10000288-4_1-fresho-grapes-sonaka-seedless.jpg
83,"Fresho Grapes - Flame Seedless, 1 kg","Fresho Grapes - Flame Seedless, 1 kg",EXOTIC FRUITS & VEGGIES,186.25,fresho brings finely grown flame seedless red grapes marked distinctive delicately sweet flavor pairs well grape varieties crisp skin firm fruit clusters toss plump sweet large clusters red grapes salads keep day going right forget check delicious fruit recipe https www bigbasket com flavors collections 228 fresh fruits,0,https://www.bigbasket.com/media/uploads/p/s/10000289-3_2-fresho-grapes-flame-seedless.jpg
84,"Fresho Grapes - Flame Seedless, 500 g","Fresho Grapes - Flame Seedless, 500 g",EXOTIC FRUITS & VEGGIES,105,fresho brings finely grown flame seedless red grapes marked distinctive delicately sweet flavor pairs well grape varieties crisp skin firm fruit clusters toss plump sweet large clusters red grapes salads keep day going right forget check delicious fruit recipe https www bigbasket com flavors collections 228 fresh fruits,0,https://www.bigbasket.com/media/uploads/p/s/10000290-3_1-fresho-grapes-flame-seedless.jpg
85,"Fresho Water Melon - Regular, 1 kg","Fresho Water Melon - Regular, 1 kg",FRESH FRUITS,19,fresho brand fresh fruits vegetables individually handpicked everyday experienced technically competent buyers buying storing packaging processes tailored ensure fresh nutrient dense healthy delicious produce reaches doorstep guarantee quality fresho products satisfied freshness items hand back customer experience executive cee full refund,3,https://www.bigbasket.com/media/uploads/p/s/10000291-3_1-fresho-water-melon-regular.jpg
86,"Fresho Water Melon - Regular, 2 kg","Fresho Water Melon - Regular, 2 kg",FRESH FRUITS,38,fresho brand fresh fruits vegetables individually handpicked everyday experienced technically competent buyers buying storing packaging processes tailored ensure fresh nutrient dense healthy delicious produce reaches doorstep guarantee quality fresho products satisfied freshness items hand back customer experience executive cee full refund,3,https://www.bigbasket.com/media/uploads/p/s/10000292-3_1-fresho-water-melon-regular.jpg
87,"Fresho Amla, 250 g","Fresho Amla, 250 g",ORGANIC FRUITS & VEGETABLES,30,light green translucent skin amla indian gooseberries small round crisp juicy berries blend sour bitter taste flesh astringent,2,https://www.bigbasket.com/media/uploads/p/s/10000293-4_1-fresho-amla.jpg
88,"Fresho Amla, 500 g","Fresho Amla, 500 g",ORGANIC FRUITS & VEGETABLES,58,indian gooseberry amla undeniably powerhouse nutrients common ingredient ancient indian medicinal practice ayurveda fruit ripens autumn wet forested hilly areas india india considered sacred tree,2,https://www.bigbasket.com/media/uploads/p/s/10000294-4_1-fresho-amla.jpg
89,"Fresho Grapes - Sharad Seedless, 500 g","Fresho Grapes - Sharad Seedless, 500 g",EXOTIC FRUITS & VEGGIES,66,velvety colored deliciously sweet juicy fresho black seedless grapes individually handpicked everyday farmers handled keeping freshness intact organically grown black grapes best farms grapes rich vitamin c k along flavonoids minerals help boosting immunity healthy snack kids forget check delicious fruit recipe https www bigbasket com cookbook recipes 2251 fruit punch,5,https://www.bigbasket.com/media/uploads/p/s/10000295-4_2-fresho-grapes-sharad-seedless.jpg
90,"Fresho Grapes - Sharad Seedless, 1 kg","Fresho Grapes - Sharad Seedless, 1 kg",EXOTIC FRUITS & VEGGIES,132,made tiring task choosing unspoiled fresh grapes effortless fresho sharad seedless purple black coloured medium sized oval shaped finely graded grapes tender crisp juicy sweet grapes make mid morning snack interesting forget check delicious fruit recipe https www bigbasket com cookbook recipes 2096 fruits mithai cheese masti,0,https://www.bigbasket.com/media/uploads/p/s/10000296-4_2-fresho-grapes-sharad-seedless.jpg
91,"Fresho Watermelon - Striped, Large, 1 pc 3.5kg -5 kg","Fresho Watermelon - Striped, Large, 1 pc 3.5kg -5 kg",FRESH FRUITS,136,attractive external surface pale green stripes dark green skin fresho striped watermelons sweet juicy best way beat summer heat freshly picked directly farmers flesh fruit pinkish red black seeds even thick rind edible cooking forget check delicious fruit recipe https www bigbasket com cookbook recipes 1181 watermelon mocktail,3,https://www.bigbasket.com/media/uploads/p/s/10000297-4_1-fresho-watermelon-striped-large.jpg
92,"Fresho Banganapalli Mango, 1 kg","Fresho Banganapalli Mango, 1 kg",FRESH FRUITS,94,banganpalli sourced andhra pradesh known unique sweet rich taste moderately juicy aromatic maize yellow colour click delicious fruit recipes https www bigbasket com flavors collections 228 fresh fruits calcium carbide used ripening process mangoes,0,https://www.bigbasket.com/media/uploads/p/s/10000298-3_1-fresho-banganapalli-mango.jpg
93,"Fresho Banganapalli Mango - Economy, 2 kg","Fresho Banganapalli Mango - Economy, 2 kg",FRESH FRUITS,210,fresho brand fresh fruits vegetables individually handpicked every day experienced technically competent buyers buying storing packaging processes tailored ensure fresh nutrient dense healthy delicious produce reaches doorstep guarantee quality fresho products satisfied freshness items hand back customer experience executive cee full refund product image shown representation purpose actual product may vary based season produce availability click delicious fruit recipes https www bigbasket com flavors collections 228 fresh fruits calcium carbide used ripening process mangoes,3,https://www.bigbasket.com/media/uploads/p/s/10000299_7-fresho-banganapalli-mango-economy.jpg
94,"Fresho Raspuri/Gola Mango, 1 kg","Fresho Raspuri/Gola Mango, 1 kg",FRESH FRUITS,186.25,popularly grown mysore region karnataka raspuri mangoes juicy flesh rich sweet taste excellent flavour source best raspuri mangoes directly farmers mysore karnataka never miss mangoes season forget check delicious fruit recipe https www bigbasket com cookbook recipes 1450 aamras carbide used ripening process mangoes,1,https://www.bigbasket.com/media/uploads/p/s/10000300-3_1-fresho-raspurigola-mango.jpg
329,"Fresho Chow Chow - Organically Grown, 500 g","Fresho Chow Chow - Organically Grown, 500 g",ORGANIC FRUITS & VEGETABLES,71,organically grown handpicked farm product image shown representation purpose actually product may vary based season produce availability,2,https://www.bigbasket.com/media/uploads/p/s/40023479-2_1-fresho-chow-chow-organically-grown.jpg
95,"Fresho Mango - Raspuri/Gola, 2 kg","Fresho Mango - Raspuri/Gola, 2 kg",FRESH FRUITS,398.75,extremely popular variety south india raspuri mangoes grown primarily mysore region karnataka raspuri mangoes excellent aromatic flavor juicy texture mango warm sweet taste also known ã â å sweet mangoã â â rich carotenes pre cursor vitamin vitamin c product image shown representation purpose actually product may vary based season produce availability,0,https://www.bigbasket.com/media/uploads/p/s/10000301_1-fresho-mango-raspurigola.jpg
96,"Fresho Alphonso Mango - Badami, 1 kg","Fresho Alphonso Mango - Badami, 1 kg",FRESH FRUITS,4,badami called karnataka alphonso due sweet taste pale yellow skin yellowish orange flesh source premium quality badami mangoes directly farmers karnataka never miss mangoes season forget check delicious fruit recipe https www bigbasket com cookbook recipes 1345 alphonso mango pudding calcium carbide used ripening process mangoes,1,https://www.bigbasket.com/media/uploads/p/s/10000302-3_1-fresho-alphonso-mango-badami.jpg
97,"Fresho Mallika Mango, 1 kg","Fresho Mallika Mango, 1 kg",FRESH FRUITS,136,hybrid neelum dasheri mallika perfect blend sweetness tartness mid season variety handpicked best quality mangoes forget check delicious fruit recipe https www bigbasket com cookbook recipes 1246 mango mousse carbide used ripening process mangoes,0,https://www.bigbasket.com/media/uploads/p/s/10000304-3_1-fresho-mallika-mango.jpg
98,"Fresho Lalbagh Mango - Sindhura, 1 kg","Fresho Lalbagh Mango - Sindhura, 1 kg",FRESH FRUITS,105,popularly known rajgira karnataka soft juicy fleshed fruit distinct appearance shades green red also known honey mango exceptional flavour sweetness term sindhura came due vermillion shade resembles sindoor forget check delicious fruit recipe https www bigbasket com cookbook recipes 1209 mango bites calcium carbide used ripening process mangoes,2,https://www.bigbasket.com/media/uploads/p/s/10000306-4_1-fresho-lalbagh-mango-sindhura.jpg
99,"Fresho Lalbagh Mango - Sindhura, 2 kg","Fresho Lalbagh Mango - Sindhura, 2 kg",FRESH FRUITS,210,fresho brand fresh fruits vegetables individually handpicked every day experienced technically competent buyers buying storing packaging processes tailored ensure fresh nutrient dense healthy delicious produce reaches doorstep guarantee quality fresho products satisfied freshness items hand back customer experience executive cee full refund product image shown representation purpose actual product may vary based season produce availability click delicious fruit recipes https www bigbasket com flavors collections 228 fresh fruits calcium carbide used ripening process mangoes,3,https://www.bigbasket.com/media/uploads/p/s/10000307-4_1-fresho-lalbagh-mango-sindhura.jpg
100,"Fresho Malgoa Mango, 1 kg","Fresho Malgoa Mango, 1 kg",FRESH FRUITS,160,alphonso south india malgoa round green colour shades red fusion flavour spice sweetness flesh fiberless comes sweet fragrance forget check delicious fruit recipe https www bigbasket com cookbook recipes 2314 mango mint limeade slush calcium carbide used ripening process mangoes,2,https://www.bigbasket.com/media/uploads/p/s/10000308-3_1-fresho-malgoa-mango.jpg
101,"Fresho Avocado, 1 kg","Fresho Avocado, 1 kg",EXOTIC FRUITS & VEGGIES,526,avocados oval shaped fruits thick green bumpy leathery outer skin unique texture creamy light green coloured flesh buttery flavour special aroma avocados also known alligator pear butter fruit fresho avocados delivered entice taste buds also ensure well forget check delicious fruit recipe https www bigbasket com cookbook recipes 2205 chatpate green noodles,2,https://www.bigbasket.com/media/uploads/p/s/10000312-2_20-fresho-avocado.jpg
102,"Fresho Celery, 1 kg","Fresho Celery, 1 kg",HERBS & SEASONINGS,63,relish juicy crunchy mildly salty flavoured celeries individually handpicked everyday trained farmers celeries wide green leaves attached thick juicy stalks joined common base https www bigbasket com cookbook recipes 239 chinese clear vegetable soup,3,https://www.bigbasket.com/media/uploads/p/s/10000313-3_1-fresho-celery.jpg
103,"Fresho Basil - Italian, 1 kg","Fresho Basil - Italian, 1 kg",HERBS & SEASONINGS,105,aroma bright green culinary herb popular worldwide used fresh source flavour recipe forget check delicious recipe https www bigbasket com cookbook recipes 767 cheesy tomato basil pasta,2,https://www.bigbasket.com/media/uploads/p/s/10000314-3_2-fresho-basil-italian.jpg
104,"Fresho Pak Choi, 1 kg","Fresho Pak Choi, 1 kg",EXOTIC FRUITS & VEGGIES,59,pak choi chinese celery cabbage crisp leaves stalk flavour somewhat mix mild cabbage spinach,0,https://www.bigbasket.com/media/uploads/p/s/10000315-3_1-fresho-pak-choi.jpg
105,"Fresho Baby Potato, 1 kg","Fresho Baby Potato, 1 kg",EXOTIC FRUITS & VEGGIES,52,small baby potatoes sweeter variety normal ones come creamy white interior baby potato starchy vegetable adds thickness recipes blends well vegetables forget check delicious recipe https www bigbasket com cookbook recipes 2133 baked cheesy baby potatoes,0,https://www.bigbasket.com/media/uploads/p/s/10000316-3_1-fresho-baby-potato.jpg
106,"Fresho Lemon Grass, 1 kg","Fresho Lemon Grass, 1 kg",HERBS & SEASONINGS,94,lemon grass culinary herb comes excellent aroma also used medicinal herb india subtle citrusy flavour used fresh even dried powdered forget check delicious recipe https www bigbasket com cookbook recipes 2255 lemongrass tea,0,https://www.bigbasket.com/media/uploads/p/s/10000317-3_2-fresho-lemon-grass.jpg
107,"Fresho Lettuce - Green, 1 kg","Fresho Lettuce - Green, 1 kg",EXOTIC FRUITS & VEGGIES,105,tender delicate loosely packed green leaves lettuce gives crunchy fresh feel burgers sandwiches forget check delicious recipe https www bigbasket com cookbook recipes 570 caesar salad,2,https://www.bigbasket.com/media/uploads/p/s/10000318-3_1-fresho-lettuce-green.jpg
108,"Fresho Capsicum - Red, 1 kg","Fresho Capsicum - Red, 1 kg",FRESH VEGETABLES,168,leaving sweet fruity flavour tastebuds red capsicums also known red bell peppers bell shaped medium sized fruit pods thick shiny skin fleshy texture inside red bell peppers ripened sweetest capsicums forget check delicious recipe https www bigbasket com cookbook recipes 2347 pro veg platter greek yogurt dip,0,https://www.bigbasket.com/media/uploads/p/s/10000319-4_4-fresho-capsicum-red.jpg
109,"Fresho Zucchini - Yellow, 1 kg","Fresho Zucchini - Yellow, 1 kg",EXOTIC FRUITS & VEGGIES,52,yellow zucchini long slightly fat vegetable also known squash yellow variant comparatively softer flesh tastes sweeter green one forget check delicious recipe https www bigbasket com cookbook recipes 1404 healthy stir fry,4,https://www.bigbasket.com/media/uploads/p/s/10000320-4_1-fresho-zucchini-yellow.jpg
129,"Fresho Zucchini - Green, 1 kg","Fresho Zucchini - Green, 1 kg",EXOTIC FRUITS & VEGGIES,63,zucchini long slender cucumber like green vegetable also called squash green variant firm flesh mild flavour forget check delicious recipe https www bigbasket com cookbook recipes 1933 quinoa vegetables,2,https://www.bigbasket.com/media/uploads/p/s/10000342-4_1-fresho-zucchini-green.jpg
110,"Fresho Baby Carrot, 1 kg","Fresho Baby Carrot, 1 kg",EXOTIC FRUITS & VEGGIES,183,fresho brand fresh fruits vegetables individually handpicked everyday experienced technically competent buyers buying storing packaging processes tailored ensure fresh nutrient dense healthy delicious produce reaches doorstep guarantee quality fresho products satisfied freshness items hand back customer experience executive cee full refund baby carrots carrots fully grown similar normal carrots except smaller size product image shown representation purpose actually product may vary based season produce availability,3,https://www.bigbasket.com/media/uploads/p/s/10000321-4_1-fresho-baby-carrot.jpg
111,"Fresho Baby Corn - Peeled, 1 kg","Fresho Baby Corn - Peeled, 1 kg",CUTS & SPROUTS,267,baby corns small size handpicked mature deliver fresh peeled postponing corn dish wanted make get time forget check delicious recipe https www bigbasket com cookbook recipes 955 baby corn sesame stir fry,0,https://www.bigbasket.com/media/uploads/p/s/10000322-3_1-fresho-baby-corn-peeled.jpg
112,"Fresho Fresho Capsicum - Yellow, 1 Kg","Fresho Fresho Capsicum - Yellow, 1 Kg",FRESH VEGETABLES,168,leaving mild fruity flavour tastebuds yellow capsicums also known yellow bell peppers bell shaped medium sized fruit pods thick shiny skin fleshy texture inside forget check delicious recipe https www bigbasket com cookbook recipes 1404 healthy stir fry,2,https://www.bigbasket.com/media/uploads/p/s/10000323-4_1-fresho-fresho-capsicum-yellow.jpg
113,"Fresho Amaranthus - Green, 1 kg","Fresho Amaranthus - Green, 1 kg",FRESH VEGETABLES,48,highly nutritious leafy vegetable amaranthus also known chinese spinach available light purple green bicolour two forget check delicious recipe https www bigbasket com cookbook recipes 1109 thotakura vadiyalu curry,2,https://www.bigbasket.com/media/uploads/p/s/10000324_13-fresho-amaranthus-green.jpg
114,"Fresho Coriander Leaves, 1 kg","Fresho Coriander Leaves, 1 kg",HERBS & SEASONINGS,258,coriander leaves green fragile decorative appearance contain minimal aroma spicy sweet taste bother wasting time cutting roots value money time provide freshest leafy edible parts forget check delicious recipe https www bigbasket com cookbook recipes 33 green chutney,2,https://www.bigbasket.com/media/uploads/p/s/10000326-4_1-fresho-coriander-leaves.jpg
115,"Fresho Curry Leaves, 1 kg","Fresho Curry Leaves, 1 kg",HERBS & SEASONINGS,168,dark green glossy appearance curry leaves strong flavour release tasty aroma fried hot oil forget check delicious recipe https www bigbasket com cookbook recipes 742 curryleaves lemonade,2,https://www.bigbasket.com/media/uploads/p/s/10000327-4_1-fresho-curry-leaves.jpg
116,"Fresho Dill Leaves, 1 kg","Fresho Dill Leaves, 1 kg",HERBS & SEASONINGS,52,green flimsy fernlike dill leaves strong aroma sharp tang spongy sugary flavour forget check delicious recipe https www bigbasket com cookbook recipes 1793 dil wale pan cake,2,https://www.bigbasket.com/media/uploads/p/s/10000328-2_8-fresho-dill-leaves.jpg
117,"Fresho Mint Leaves, 1 kg","Fresho Mint Leaves, 1 kg",FRESH VEGETABLES,52,mint leaves tender herbs gentle stems distinct pleasant aroma pleasing taste cool sensation medicinal qualities best used raw added end cooking order maintain delicate flavour texture forget check delicious recipe https www bigbasket com cookbook recipes 810 honey mint lemonade,0,https://www.bigbasket.com/media/uploads/p/s/10000329-4_1-fresho-mint-leaves.jpg
118,"Fresho Garlic, 1 kg","Fresho Garlic, 1 kg",HERBS & SEASONINGS,357,garlic made several heads wrapped thin whitish layers firm mild flavour crushed emit strong pungent aroma forget check delicious recipe https www bigbasket com cookbook recipes 819 pull apart cheese garlic bread,0,https://www.bigbasket.com/media/uploads/p/s/10000330-4_1-fresho-garlic.jpg
119,"Fresho Onion - Sambhar, 1 kg","Fresho Onion - Sambhar, 1 kg",FRESH VEGETABLES,273,also known button onions sambar onions relatively smaller onions mild flavour slightly sweet taste,0,https://www.bigbasket.com/media/uploads/p/s/10000331-2_1-fresho-onion-sambhar.jpg
120,"Fresho Amla, 1 kg","Fresho Amla, 1 kg",ORGANIC FRUITS & VEGETABLES,115,fresho product image shown representation purpose actually product may vary based season produce availability,0,https://www.bigbasket.com/media/uploads/p/s/10000332-4_1-fresho-amla.jpg
121,"Fresho Chilli - Green Long, Medium, 1 kg","Fresho Chilli - Green Long, Medium, 1 kg",HERBS & SEASONINGS,63,green chillis best kitchen ingredient bring dash spiciness recipes fresh flavour sharp bite makes must almost indian dishes particular green chilli variety big,2,https://www.bigbasket.com/media/uploads/p/s/10000333-4_1-fresho-chilli-green-long-medium.jpg
122,"Fresho Drumstick, 1 kg","Fresho Drumstick, 1 kg",FRESH VEGETABLES,168,drumsticks long dark green bumpy pods running along length fleshy pulp inside pod encasing seed pods faint bitter taste combined slight sweetness forget check delicious recipe https www bigbasket com cookbook recipes 1748 drumstick tomato curry,2,https://www.bigbasket.com/media/uploads/p/s/10000334-4_1-fresho-drumstick.jpg
123,"Fresho Lemon, 1 kg","Fresho Lemon, 1 kg",HERBS & SEASONINGS,63,segmented flesh unique pleasant aroma strong sour taste lemons round oval yellow texturized external peel forget check delicious recipe https www bigbasket com cookbook recipes 142 sweet lemon pickle,0,https://www.bigbasket.com/media/uploads/p/s/10000335-4_1-fresho-lemon.jpg
124,"Fresho Tapioca, 1 kg","Fresho Tapioca, 1 kg",FRESH VEGETABLES,27,starchy mild flavoured tapiocas edible roots grainy textured flesh,0,https://www.bigbasket.com/media/uploads/p/s/10000336-4_1-fresho-tapioca.jpg
125,"Fresho Ginger, 1 kg","Fresho Ginger, 1 kg",HERBS & SEASONINGS,105,firm fibrous ginger roots stretched multiple fingers light dark tan skin rings aromatic spicy pungent flavour gets intensified ginger dried lessens cooked forget check delicious recipe https www bigbasket com cookbook recipes 232 chinese white sauce,0,https://www.bigbasket.com/media/uploads/p/s/10000338-3_1-fresho-ginger.jpg
126,"Fresho Banana Flower, 1 pc","Fresho Banana Flower, 1 pc",FRESH FRUITS,13,banana flower also known banana blossom tear shaped maroon purplish flower hanging end banana clusters grows end stem holding cluster bananas edible flower unique excellent taste rich nutrients every purple outer sheath removed anthers edible,0,https://www.bigbasket.com/media/uploads/p/s/10000339-4_1-fresho-banana-flower.jpg
127,"Fresho Radish - Red, 1 kg","Fresho Radish - Red, 1 kg",FRESH VEGETABLES,61,pinkish red cylindrical shaped red radishes taper white flesh juicy crispy radishes come tinge spiciness,0,https://www.bigbasket.com/media/uploads/p/s/10000340-4_1-fresho-radish-red.jpg
128,"Fresho Turnip, 1 kg","Fresho Turnip, 1 kg",FRESH VEGETABLES,31,white firm crunchy flesh turnips made edible roots stem leaves starchy succulent sweet peppery flavour forget check delicious recipe https www bigbasket com cookbook recipes 360 shalgam ki subzi,0,https://www.bigbasket.com/media/uploads/p/s/10000341-2_6-fresho-turnip.jpg
130,"Fresho Neelam Mango, 1 kg","Fresho Neelam Mango, 1 kg",FRESH FRUITS,178,neelam mangoes perfectly shaped large oblong pointed base skin golden yellow floral aroma acidic sweet taste late season variety forget check delicious fruit recipe https www bigbasket com cookbook recipes 1342 mangoche pie calcium carbide used ripening process mangoes,0,https://www.bigbasket.com/media/uploads/p/s/10000343_3-fresho-neelam-mango.jpg
131,"Fresho Mango - Neelam, 2 kg","Fresho Mango - Neelam, 2 kg",FRESH FRUITS,270,fresho brand fresh fruits vegetables individually handpicked everyday experienced technically competent buyers buying storing packaging processes tailored ensure fresh nutrient dense healthy delicious produce reaches doorstep guarantee quality fresho products satisfied freshness items hand back customer experience executive cee full refund product image shown representation purpose actually product may vary based season produce availability click delicious fruit recipes https www bigbasket com flavors collections 228 fresh fruits,3,https://www.bigbasket.com/media/uploads/p/s/10000344_3-fresho-mango-neelam.jpg
132,"Fresho Banana - Nendran, 500 g","Fresho Banana - Nendran, 500 g",FRESH FRUITS,48,nendran bananas hail kerala staple fruit pale yellow colour silky flesh compared varieties distinctive colour texture owing cultivation adopted variety forget check delicious fruit recipe https www bigbasket com cookbook recipes 573 banana pancake,0,https://www.bigbasket.com/media/uploads/p/s/10000345-4_1-fresho-banana-nendran.jpg
133,"Fresho Banana - Nendran, 1 kg","Fresho Banana - Nendran, 1 kg",FRESH FRUITS,94,nendran bananas hail kerala staple fruit pale yellow colour silky flesh compared varieties distinctive colour texture owing cultivation adopted variety forget check delicious fruit recipe https www bigbasket com cookbook recipes 573 banana pancake,0,https://www.bigbasket.com/media/uploads/p/s/10000346-4_1-fresho-banana-nendran.jpg
134,"Fresho Copra Dry, 500 g approx. 3 to 4 nos","Fresho Copra Dry, 500 g approx. 3 to 4 nos",FRESH VEGETABLES,59,copra completed premium grade coconuts exclusively designed keep goodness coconut oil completed best coconuts ensuring best quality edible grade coconut oil advanced packaging guarantee long shelf life,1,https://www.bigbasket.com/media/uploads/p/s/10000347_6-fresho-copra-dry.jpg
135,"Fresho Copra Dry, 1 kg approx. 7 to 8 nos","Fresho Copra Dry, 1 kg approx. 7 to 8 nos",FRESH VEGETABLES,115,copra completed premium grade coconuts exclusively designed keep goodness coconut oil prepared best coconuts ensuring best quality edible grade coconut oil higher packaging ensure long shelf life,1,https://www.bigbasket.com/media/uploads/p/s/10000348_13-fresho-copra-dry.jpg
136,"Fresho Custard Apple, 500 g","Fresho Custard Apple, 500 g",EXOTIC FRUITS & VEGGIES,105,fresho brand fresh fruits vegetables individually handpicked everyday experienced technically competent buyers buying storing packaging processes tailored ensure fresh nutrient dense healthy delicious produce reaches doorstep guarantee quality fresho products satisfied freshness items hand back customer experience executive cee full refund custard apples compund thin yet hard skinned white granular creamy sweet tasting aromatic flesh encloses cluster flesh covered seeds native western tropical regions product image shown representation purpose actually product may vary based season produce availability click delicious fruit recipes https www bigbasket com flavors collections 228 fresh fruits,3,https://www.bigbasket.com/media/uploads/p/s/10000349-2_8-fresho-custard-apple.jpg
137,"Fresho Custard Apple, 1 kg","Fresho Custard Apple, 1 kg",EXOTIC FRUITS & VEGGIES,210,fresho brand fresh fruits vegetables individually handpicked everyday experienced technically competent buyers buying storing packaging processes tailored ensure fresh nutrient dense healthy delicious produce reaches doorstep guarantee quality fresho products youre satisfied freshness items hand back customer experience executive cee full refund custard apples compund thin yet hard skinned white granular creamy sweet tasting aromatic flesh encloses cluster flesh covered seeds native western tropical regions product image shown representation purpose actually product may vary based season produce availability click delicious fruit recipes https www bigbasket com flavors collections 228 fresh fruits,3,https://www.bigbasket.com/media/uploads/p/s/10000350-2_5-fresho-custard-apple.jpg
138,"Fresho Apple - Shimla, 500 g","Fresho Apple - Shimla, 500 g",FRESH FRUITS,75,fresho product image shown representation purpose actually product may vary based season produce availability click delicious fruit recipes https www bigbasket com flavors collections 228 fresh fruits,0,https://www.bigbasket.com/media/uploads/p/s/10000351-4_1-fresho-apple-shimla.jpg
139,"Fresho Apple - Shimla, 1 kg","Fresho Apple - Shimla, 1 kg",FRESH FRUITS,149,fresho product image shown representation purpose actually product may vary based season produce availability click delicious fruit recipes https www bigbasket com flavors collections 228 fresh fruits,0,https://www.bigbasket.com/media/uploads/p/s/10000352-4_1-fresho-apple-shimla.jpg
